Sample ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm),State,,,,,,,
KS0911305003WRMT1,WR,26,"2,4-D",G,7.2,0.65,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,305,Atrazine,R,200,0.66,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,964,Desethyl atrazine,R,130,0.43,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,AED,Hydroxy atrazine,R,100,1.2,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,35,1.4,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,ACH,Metolachlor oxanilic acid (OA),A,29,3.2,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,785,Desisopropyl atrazine,R,28,3.1,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,24,1.6,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,22,0.36,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0911305003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,11,0.61,T,LU,,,,O,811,52,,KS,9,11,30,50,3,WR,MT1
KS0912145003WRMT1,WR,942,Prometon,R,1.3,0.17,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,1.02,0.61,T,LU,,Q,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,964,Desethyl atrazine,R,18,0.43,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,305,Atrazine,R,18,0.66,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,AED,Hydroxy atrazine,R,13,1.2,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,6.1,0.36,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,26,"2,4-D",G,4.4,0.65,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0912145003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0901145003WRMT1,WR,26,"2,4-D",G,3.1,0.65,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WR,MT1
KS0901265003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WR,MT1
KS0902095003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,5.9,0.36,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WR,MT1
KS0902235003WRMT1,WR,26,"2,4-D",G,5.3,0.65,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WR,MT1
KS0903095003WRMT1,WR,318,MCPA,G,2.6,0.78,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WR,MT1
KS0903235003WRMT1,WR,942,Prometon,R,1.3,0.17,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WR,MT1
KS0904065003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,3.7,0.36,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WR,MT1
KS0904205003WRMT1,WR,305,Atrazine,R,21,0.66,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WR,MT1
KS0905045003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,5,4,50,3,WR,MT1
KS0905195003WRMT1,WR,ACG,Metolachlor ethanesulfonic acid (ESA),A,26,0.36,T,LU,,,,O,811,52,,KS,9,5,19,50,3,WR,MT1
KS0906095003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,6,9,50,3,WR,MT1
KS0906235003WRMT1,WR,942,Prometon,R,19,0.17,T,LU,,,,O,811,52,,KS,9,6,23,50,3,WR,MT1
KS0907065003WRMT1,WR,305,Atrazine,R,320,0.66,T,LU,,,,O,811,52,,KS,9,7,6,50,3,WR,MT1
KS0907205003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,8.4,1.6,T,LU,,,,O,811,52,,KS,9,7,20,50,3,WR,MT1
KS0908035003WRMT1,WR,ABP,Alachlor ethanesulfonic acid (ESA),A,13,1.7,T,LU,,,,O,811,52,,KS,9,8,3,50,3,WR,MT1
KS0908175003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,4.5,0.61,T,LU,,,,O,811,52,,KS,9,8,17,50,3,WR,MT1
KS0908315003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,8.4,1.6,T,LU,,,,O,811,52,,KS,9,8,31,50,3,WR,MT1
KS0909215003WRMT1,WR,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,9,21,50,3,WR,MT1
KS0910065003WRMT1,WR,942,Prometon,R,1.6,0.17,T,LU,,,,O,811,52,,KS,9,10,6,50,3,WR,MT1
KS0910195003WRMT1,WR,ABQ,Alachlor oxanilic acid (OA),A,5.9,0.61,T,LU,,,,O,811,52,,KS,9,10,19,50,3,WR,MT1
KS0911035003WRMT1,WR,ACI,Metsulfuron methyl,K,2.5,1.5,T,LU,,Q,,O,811,52,,KS,9,11,3,50,3,WR,MT1
KS0911165003WRMT1,WR,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,11,16,50,3,WR,MT1
KS0911305003WRMT1,WR,283,Metolachlor,A,11,1.5,T,M,,,,O,812,7,,KS,9,11,30,50,3,WR,MT1
KS0912145003WRMT1,WR,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,12,14,50,3,WR,MT1
KS0901145003WUMT1,WU,964,Desethyl atrazine,R,14,0.43,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901265003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0902095003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,18,0.36,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902235003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,3.9,0.63,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0903095003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,19,1.6,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903235003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0904065003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904205003WUMT1,WU,942,Prometon,R,1,0.17,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0905045003WUMT1,WU,305,Atrazine,R,59,0.66,T,LU,,,,O,811,52,,KS,9,5,4,50,3,WU,MT1
KS0905195003WUMT1,WU,149,Simazine,R,1.18,0.71,T,LU,,Q,,O,811,52,,KS,9,5,19,50,3,WU,MT1
KS0906095003WUMT1,WU,149,Simazine,R,4.4,0.71,T,LU,,,,O,811,52,,KS,9,6,9,50,3,WU,MT1
KS0906235003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,9,6,23,50,3,WU,MT1
KS0907065003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,2.7,0.63,T,LU,,,,O,811,52,,KS,9,7,6,50,3,WU,MT1
KS0907205003WUMT1,WU,785,Desisopropyl atrazine,R,14,3.1,T,LU,,,,O,811,52,,KS,9,7,20,50,3,WU,MT1
KS0908035003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,4.2,0.63,T,LU,,,,O,811,52,,KS,9,8,3,50,3,WU,MT1
KS0908175003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,6.8,0.61,T,LU,,,,O,811,52,,KS,9,8,17,50,3,WU,MT1
KS0908315003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,9.1,0.61,T,LU,,,,O,811,52,,KS,9,8,31,50,3,WU,MT1
KS0909215003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,9,9,21,50,3,WU,MT1
KS0910065003WUMT1,WU,329,Picloram,G,37,22,T,LU,,Q,,O,811,52,,KS,9,10,6,50,3,WU,MT1
KS0910195003WUMT1,WU,AEY,Dimethenamid oxanilic acid (OA),F,1.05,0.63,T,LU,,Q,,O,811,52,,KS,9,10,19,50,3,WU,MT1
KS0911035003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,85,0.36,T,LU,,,,O,811,52,,KS,9,11,3,50,3,WU,MT1
KS0911165003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,11,16,50,3,WU,MT1
KS0911305003WUMT1,WU,AEB,Dimethenamid/Dimethenamid P,F,4.2,2.5,T,LU,,Q,,O,811,52,,KS,9,11,30,50,3,WU,MT1
KS0912145003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,3.1,0.61,T,LU,,,,O,811,52,,KS,9,12,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,11,3.2,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,8.8,1.7,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,26,"2,4-D",G,8.6,0.65,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,7,1.6,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,6.1,1.4,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,3.1,0.61,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,942,Prometon,R,0.28,0.17,T,LU,,Q,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,305,Atrazine,R,29,0.66,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,AED,Hydroxy atrazine,R,24,1.2,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901145003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,18,0.36,T,LU,,,,O,811,52,,KS,9,1,14,50,3,WU,MT1
KS0901265003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2,0.61,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,942,Prometon,R,0.73,0.17,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,305,Atrazine,R,19,0.66,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,AED,Hydroxy atrazine,R,18,1.2,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,13,0.36,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,964,Desethyl atrazine,R,9.8,0.43,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0901265003WUMT1,WU,26,"2,4-D",G,3.1,0.65,T,LU,,,,O,811,52,,KS,9,1,26,50,3,WU,MT1
KS0902095003WUMT1,WU,305,Atrazine,R,18,0.66,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,964,Desethyl atrazine,R,12,0.43,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,4.8,1.4,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.6,0.61,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,26,"2,4-D",G,2.6,0.65,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,942,Prometon,R,1,0.17,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902095003WUMT1,WU,AED,Hydroxy atrazine,R,24,1.2,T,LU,,,,O,811,52,,KS,9,2,9,50,3,WU,MT1
KS0902235003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ACD,Imazethapyr,J,2,1,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,942,Prometon,R,1,0.17,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,305,Atrazine,R,340,0.66,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,AED,Hydroxy atrazine,R,260,1.2,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,120,1.4,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,964,Desethyl atrazine,R,120,0.43,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,110,3.2,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,93,0.36,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,81,1.6,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,283,Metolachlor,A,56,1.5,T,M,,,,O,812,7,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,41,1.7,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,38,0.61,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,717,Chlorimuron ethyl,K,22,13,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,785,Desisopropyl atrazine,R,21,3.1,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,26,"2,4-D",G,15,0.65,T,LU,,,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,333,Propazine,R,5.5,3.3,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0902235003WUMT1,WU,AEB,Dimethenamid/Dimethenamid P,F,4.2,2.5,T,LU,,Q,,O,811,52,,KS,9,2,23,50,3,WU,MT1
KS0903095003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,16,0.36,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,13,1.4,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,318,MCPA,G,6.8,0.78,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,6.7,1.7,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,964,Desethyl atrazine,R,6.1,0.43,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,3.6,0.61,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,731,Triclopyr,G,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,942,Prometon,R,0.59,0.17,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,26,"2,4-D",G,170,0.65,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,305,Atrazine,R,33,0.66,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903095003WUMT1,WU,AED,Hydroxy atrazine,R,25,1.2,T,LU,,,,O,811,52,,KS,9,3,9,50,3,WU,MT1
KS0903235003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ABO,Acetochlor oxanilic acid (OA),A,2.3,1.4,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,AED,Hydroxy atrazine,R,22,1.2,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,305,Atrazine,R,17,0.66,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,26,"2,4-D",G,17,0.65,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,16,0.36,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,964,Desethyl atrazine,R,8.8,0.43,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,785,Desisopropyl atrazine,R,5.2,3.1,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,3,0.61,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,942,Prometon,R,3,0.17,T,LU,,,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0903235003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,3,23,50,3,WU,MT1
KS0904065003WUMT1,WU,942,Prometon,R,1.6,0.17,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,318,MCPA,G,1.3,0.78,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,780,Tebuthiuron,F,0.35,0.21,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,23,0.36,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,AED,Hydroxy atrazine,R,19,1.2,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,305,Atrazine,R,13,0.66,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,26,"2,4-D",G,10,0.65,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,5.3,3.2,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,964,Desethyl atrazine,R,4.3,0.43,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,2.8,1.7,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,ABN,Acetochlor ethanesulfonic acid (ESA),A,2.7,1.6,T,LU,,Q,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,2.5,0.61,T,LU,,,,O,811,52,,KS,9,4,6,50,3,WU,MT1
KS0904065003WUMT1,WU,283,Metolachlor,A,2.5,1.5,T,M,,Q,,O,812,7,,KS,9,4,6,50,3,WU,MT1
KS0904205003WUMT1,WU,758,Bentazon,F,0.3,0.18,T,LU,,Q,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,26,"2,4-D",G,110,0.65,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,AED,Hydroxy atrazine,R,48,1.2,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,305,Atrazine,R,35,0.66,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,ACG,Metolachlor ethanesulfonic acid (ESA),A,23,0.36,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,ABP,Alachlor ethanesulfonic acid (ESA),A,23,1.7,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,964,Desethyl atrazine,R,22,0.43,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,731,Triclopyr,G,18,1.6,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,ACH,Metolachlor oxanilic acid (OA),A,16,3.2,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,ABQ,Alachlor oxanilic acid (OA),A,16,0.61,T,LU,,,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,807,Acetochlor,A,15.3,9.2,T,M,,Q,,O,812,7,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,AEF,Thifensulfuron,K,14.8,8.9,T,LU,,Q,,O,811,52,,KS,9,4,20,50,3,WU,MT1
KS0904205003WUMT1,WU,283,Metolachlor,A,14,1.5,T,M,,,,O,812,7,,KS,9,4,20,50,3,WU,MT1
